url,ruta,tip_pagina,verdict,tinta_301,motiv,cuvinte_main,scor_ai_per1k,jaccard_max,jaccard_partener,sf_near_dup,inlinkuri,inlinkuri_unice,adancime_crawl,link_score,backlink_extern_cunoscut,in_sitemap,clicuri_3luni,expuneri_3luni,pozitie_3luni,clicuri_pre,clicuri_post,expuneri_pre,expuneri_post,pozitie_pre,pozitie_post,regula_mecanica,title
https://eghiseul.ro/servicii/extras-de-carte-funciara/harghita,/servicii/extras-de-carte-funciara/harghita,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",737,12.21,0.71,/servicii/extras-de-carte-funciara/gorj,0,14,14,2,0,,true,0,13,5.92,0,0,2,0,8.0,,CONSOLIDATE,"Extras de Carte Funciară Online Harghita — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/hunedoara,/servicii/extras-de-carte-funciara/hunedoara,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",740,16.22,0.709,/servicii/extras-de-carte-funciara/harghita,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Hunedoara — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/ialomita,/servicii/extras-de-carte-funciara/ialomita,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",741,16.19,0.706,/servicii/extras-de-carte-funciara/harghita,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Ialomița — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/mehedinti,/servicii/extras-de-carte-funciara/mehedinti,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",743,16.15,0.708,/servicii/extras-de-carte-funciara/olt,0,14,14,2,0,,true,0,17,7.41,0,0,8,0,6.75,,CONSOLIDATE,"Extras de Carte Funciară Online Mehedinți — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/mures,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",946,19.03,0.555,/servicii/extras-de-carte-funciara/neamt,0,14,14,2,0,,true,0,83,13.53,0,0,12,0,5.92,,CONSOLIDATE,"Extras de Carte Funciară Online Mureș — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/teleorman,/servicii/extras-de-carte-funciara/teleorman,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",734,12.26,0.711,/servicii/extras-de-carte-funciara/tulcea,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Teleorman — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/timis,/servicii/extras-de-carte-funciara/timis,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",938,14.93,0.559,/servicii/extras-de-carte-funciara/teleorman,0,14,14,2,0,,true,0,84,16.48,0,0,15,0,7.73,,CONSOLIDATE,"Extras de Carte Funciară Online Timiș — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/vaslui,/servicii/extras-de-carte-funciara/vaslui,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",735,12.24,0.712,/servicii/extras-de-carte-funciara/tulcea,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Vaslui — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/suspendare-activitate-firma-ghid,/suspendare-activitate-firma-ghid,articol,CONSOLIDATE,/rolul-si-atributiile-onrc-romania,"familia „firmă/ONRC"": 0–18 clicuri, fără serviciu în spate. Ținta are 30k expuneri pe 645 de cuvinte și devine ghidul-umbrelă ONRC din materialul preluat.",717,11.16,0,,0,8,7,1,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Suspendarea activității firmei: procedură, acte și ce obligații rămân (2026) | eGhiseul.ro"
https://eghiseul.ro/transcriere-certificat-de-casatorie,/transcriere-certificat-de-casatorie,articol,CONSOLIDATE,/acte-necesare-casatorie,"familia „căsătorie"": 4 articole, 17 clicuri pe toate. Se unesc într-un singur ghid.",711,7.03,0,,0,10,9,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,Transcriere Certificat de Căsătorie din Străinătate: Ghid Complet | eGhiseul.ro
