jaccard,a,b,classA,classB
0.5414,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5414,/servicii/extras-de-carte-funciara/harghita,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5414,/servicii/extras-de-carte-funciara/maramures,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5413,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/brasov,location: CF județ,location: CF județ
0.5413,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5413,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/harghita,location: CF județ,location: CF județ
0.5412,/servicii/extras-de-carte-funciara/mehedinti,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5411,/servicii/extras-de-carte-funciara/satu-mare,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5409,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.5408,/servicii/extras-de-carte-funciara/satu-mare,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5404,/servicii/extras-de-carte-funciara/bistrita-nasaud,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5404,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5404,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.5403,/servicii/extras-de-carte-funciara/giurgiu,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.54,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/calarasi,location: CF județ,location: CF județ
0.54,/servicii/extras-de-carte-funciara/sibiu,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5399,/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5399,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5399,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.5399,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/maramures,location: CF județ,location: CF județ
0.5399,/servicii/extras-de-carte-funciara/hunedoara,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5394,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/cluj,location: CF județ,location: CF județ
0.5394,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/cluj,location: CF județ,location: CF județ
0.5394,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5394,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/neamt,location: CF județ,location: CF județ
0.5394,/servicii/extras-de-carte-funciara/ialomita,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5394,/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.5393,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/valcea,location: CF județ,location: CF județ
0.5389,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5389,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5389,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5388,/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5388,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/olt,location: CF județ,location: CF județ
0.5388,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/salaj,location: CF județ,location: CF județ
0.5388,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5384,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/teleorman,location: CF județ,location: CF județ
0.5384,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/hunedoara,location: CF județ,location: CF județ
0.5384,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5383,/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5383,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/mehedinti,location: CF județ,location: CF județ
0.5379,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/vaslui,location: CF județ,location: CF județ
0.5379,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5379,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/ialomita,location: CF județ,location: CF județ
0.5378,/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5378,/servicii/extras-de-carte-funciara/arad,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5378,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5374,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/gorj,location: CF județ,location: CF județ
0.5374,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/tulcea,location: CF județ,location: CF județ
0.5374,/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5371,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5369,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5369,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/harghita,location: CF județ,location: CF județ
0.5369,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/maramures,location: CF județ,location: CF județ
0.5369,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.5367,/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5367,/servicii/extras-de-carte-funciara/sibiu,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5364,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5364,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/neamt,location: CF județ,location: CF județ
0.5364,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/valcea,location: CF județ,location: CF județ
0.5364,/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5364,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5361,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5359,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/giurgiu,location: CF județ,location: CF județ
0.5359,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/olt,location: CF județ,location: CF județ
0.5359,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/salaj,location: CF județ,location: CF județ
0.5359,/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5355,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/hunedoara,location: CF județ,location: CF județ
0.5354,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/mehedinti,location: CF județ,location: CF județ
0.535,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/ialomita,location: CF județ,location: CF județ
0.535,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5346,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5339,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/covasna,location: CF județ,location: CF județ
0.5335,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/vrancea,location: CF județ,location: CF județ
0.533,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/dambovita,location: CF județ,location: CF județ
0.533,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5312,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5296,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5294,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5293,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5289,/servicii/extras-de-carte-funciara/suceava,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5288,/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.528,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5279,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/brasov,location: CF județ,location: CF județ
0.5277,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5275,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.527,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5268,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/satu-mare,location: CF județ,location: CF județ
0.5267,/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5264,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5261,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5256,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5255,/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5248,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/cluj,location: CF județ,location: CF județ
0.5247,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5246,/servicii/extras-de-carte-funciara/ilfov,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5241,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5241,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5237,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5233,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5222,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5222,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5221,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5216,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5212,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5211,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5206,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5206,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5206,/servicii/extras-de-carte-funciara/mures,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5205,/servicii/extras-de-carte-funciara/prahova,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.52,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5197,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5193,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5186,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5184,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/cluj,location: CF județ,location: CF județ
0.5181,/servicii/extras-de-carte-funciara/prahova,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5177,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5177,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5176,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/dolj,location: CF județ,location: CF județ
0.5172,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/bucuresti,location: CF județ,location: CF județ
0.517,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5169,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5167,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5167,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/dolj,location: CF județ,location: CF județ
0.5164,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/dolj,location: CF județ,location: CF județ
0.5156,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5155,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5152,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5152,/servicii/extras-de-carte-funciara/prahova,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5148,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5147,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/bihor,location: CF județ,location: CF județ
0.5147,/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5147,/servicii/extras-de-carte-funciara/ilfov,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5144,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5141,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5136,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5132,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5123,/servicii/extras-de-carte-funciara/ilfov,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5122,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.5119,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5119,/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5117,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5113,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5106,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/galati,location: CF județ,location: CF județ
0.5098,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5088,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/dolj,location: CF județ,location: CF județ
0.5087,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.5081,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5076,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5073,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5069,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5069,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/prahova,location: CF județ,location: CF județ
0.5069,/servicii/extras-de-carte-funciara/ilfov,/servicii/extras-de-carte-funciara/suceava,location: CF județ,location: CF județ
0.5065,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/dolj,location: CF județ,location: CF județ
0.5065,/servicii/extras-de-carte-funciara/cluj,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5053,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/cluj,location: CF județ,location: CF județ
0.5052,/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5049,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5036,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.5036,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5036,/servicii/extras-de-carte-funciara/ilfov,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5028,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/cluj,location: CF județ,location: CF județ
0.5024,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/brasov,location: CF județ,location: CF județ
0.5024,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5024,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/sibiu,location: CF județ,location: CF județ
0.5024,/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5012,/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/constanta,location: CF județ,location: CF județ
0.5012,/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/bucuresti,location: CF județ,location: CF județ
0.5012,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/ilfov,location: CF județ,location: CF județ
0.5004,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/dolj,location: CF județ,location: CF județ
0.4964,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/timis,location: CF județ,location: CF județ
0.4952,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/mures,location: CF județ,location: CF județ
0.4929,/servicii/extras-de-carte-funciara/brasov,/servicii/extras-de-carte-funciara/bucuresti,location: CF județ,location: CF județ
0.4909,/servicii/extras-de-carte-funciara/bucuresti,/servicii/extras-de-carte-funciara/iasi,location: CF județ,location: CF județ
0.441,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/cazier-judiciar-online/persoana-juridica,service page,service page
0.3852,/servicii/copie-plan-incadrare,/servicii/plan-amplasament-delimitare,service page,service page
0.3741,/servicii/copie-plan-cadastral,/servicii/copie-plan-incadrare,service page,service page
0.3705,/servicii/copie-plan-incadrare,/servicii/extras-plan-cadastral,service page,service page
0.3665,/servicii/copie-plan-cadastral,/servicii/extras-plan-cadastral,service page,service page
0.3627,/servicii/copie-inventar-coordonate,/servicii/copie-plan-incadrare,service page,service page
0.3619,/servicii/copie-plan-cadastral,/servicii/plan-amplasament-delimitare,service page,service page
0.3473,/servicii/copie-inventar-coordonate,/servicii/copie-plan-cadastral,service page,service page
0.3473,/servicii/extras-plan-cadastral,/servicii/plan-amplasament-delimitare,service page,service page
0.3472,/servicii/certificat-sarcini,/servicii/copie-plan-incadrare,service page,service page
0.3444,/servicii/certificat-sarcini,/servicii/extras-plan-cadastral,service page,service page
0.3439,/servicii/certificat-sarcini,/servicii/copie-plan-cadastral,service page,service page
0.3405,/servicii/copie-contract-vanzare,/servicii/copie-plan-cadastral,service page,service page
0.3395,/servicii/certificat-sarcini,/servicii/plan-amplasament-delimitare,service page,service page
0.337,/servicii/copie-inventar-coordonate,/servicii/plan-amplasament-delimitare,service page,service page
0.3337,/servicii/copie-plan-incadrare,/servicii/copie-releveu,service page,service page
0.3306,/servicii/copie-contract-vanzare,/servicii/copie-intabulare,service page,service page
0.3305,/servicii/copie-plan-cadastral,/servicii/copie-releveu,service page,service page
0.328,/servicii/copie-carte-funciara,/servicii/copie-plan-cadastral,service page,service page
0.3274,/servicii/copie-contract-vanzare,/servicii/copie-plan-incadrare,service page,service page
0.3265,/servicii/copie-intabulare,/servicii/copie-plan-cadastral,service page,service page
0.3263,/servicii/copie-inventar-coordonate,/servicii/extras-plan-cadastral,service page,service page
0.3213,/servicii/certificat-sarcini,/servicii/copie-inventar-coordonate,service page,service page
0.3207,/servicii/copie-carte-funciara,/servicii/copie-contract-vanzare,service page,service page
0.3203,/servicii/copie-releveu,/servicii/plan-amplasament-delimitare,service page,service page
0.3172,/servicii/copie-releveu,/servicii/extras-plan-cadastral,service page,service page
0.3162,/servicii/copie-contract-vanzare,/servicii/plan-amplasament-delimitare,service page,service page
0.3162,/servicii/copie-inventar-coordonate,/servicii/copie-releveu,service page,service page
0.3158,/servicii/eliberare-certificat-de-casatorie,/servicii/eliberare-certificat-de-nastere,service page,service page
0.3153,/servicii/copie-contract-vanzare,/servicii/copie-inventar-coordonate,service page,service page
0.3145,/servicii/copie-arhiva-ocpi,/servicii/copie-plan-cadastral,service page,service page
0.314,/servicii/certificat-sarcini,/servicii/copie-intabulare,service page,service page
0.3135,/servicii/copie-carte-funciara,/servicii/copie-intabulare,service page,service page
0.313,/servicii/certificat-sarcini,/servicii/copie-releveu,service page,service page
0.313,/servicii/copie-carte-funciara,/servicii/copie-plan-incadrare,service page,service page
0.3125,/servicii/copie-intabulare,/servicii/copie-plan-incadrare,service page,service page
0.3094,/servicii/copie-contract-vanzare,/servicii/extras-plan-cadastral,service page,service page
0.3085,/servicii/certificat-sarcini,/servicii/copie-carte-funciara,service page,service page
0.3085,/servicii/copie-arhiva-ocpi,/servicii/copie-plan-incadrare,service page,service page
0.3085,/servicii/copie-intabulare,/servicii/plan-amplasament-delimitare,service page,service page
0.3083,/servicii/copie-intabulare,/servicii/extras-plan-cadastral,service page,service page
0.3075,/servicii/copie-carte-funciara,/servicii/plan-amplasament-delimitare,service page,service page
0.3058,/servicii/copie-contract-vanzare,/servicii/copie-releveu,service page,service page
0.3054,/servicii/copie-intabulare,/servicii/copie-releveu,service page,service page
0.3049,/servicii/certificat-sarcini,/servicii/copie-contract-vanzare,service page,service page
0.3048,/servicii/copie-carte-funciara,/servicii/extras-plan-cadastral,service page,service page
0.3047,/servicii/copie-plan-incadrare,/servicii/extras-cf-colectiv,service page,service page
0.3037,/servicii/extras-cf-colectiv,/servicii/extras-plan-cadastral,service page,service page
0.3029,/servicii/copie-arhiva-ocpi,/servicii/extras-plan-cadastral,service page,service page
0.3013,/servicii/copie-intabulare,/servicii/copie-inventar-coordonate,service page,service page
0.3005,/servicii/certificat-sarcini,/servicii/extras-cf-colectiv,service page,service page
0.2992,/servicii/copie-arhiva-ocpi,/servicii/copie-contract-vanzare,service page,service page
0.2988,/servicii/copie-arhiva-ocpi,/servicii/plan-amplasament-delimitare,service page,service page
0.2984,/servicii/copie-carte-funciara,/servicii/copie-inventar-coordonate,service page,service page
0.2977,/servicii/copie-arhiva-ocpi,/servicii/copie-releveu,service page,service page
0.2971,/servicii/copie-arhiva-ocpi,/servicii/copie-inventar-coordonate,service page,service page
0.297,/servicii/copie-carte-funciara,/servicii/copie-releveu,service page,service page
0.2965,/servicii/copie-plan-cadastral,/servicii/extras-cf-colectiv,service page,service page
0.2959,/servicii/copie-arhiva-ocpi,/servicii/copie-intabulare,service page,service page
0.2949,/servicii/certificat-sarcini,/servicii/copie-arhiva-ocpi,service page,service page
0.2949,/servicii/copie-releveu,/servicii/extras-cf-colectiv,service page,service page
0.2936,/servicii/extras-cf-colectiv,/servicii/plan-amplasament-delimitare,service page,service page
0.2884,/servicii/copie-intabulare,/servicii/extras-cf-colectiv,service page,service page
0.287,/servicii/copie-arhiva-ocpi,/servicii/copie-carte-funciara,service page,service page
0.2857,/servicii/copie-carte-funciara,/servicii/extras-cf-colectiv,service page,service page
0.2842,/servicii/copie-inventar-coordonate,/servicii/extras-cf-colectiv,service page,service page
0.2825,/servicii/actualizare-adresa-cf,/servicii/copie-contract-vanzare,service page,service page
0.2819,/servicii/actualizare-adresa-cf,/servicii/copie-intabulare,service page,service page
0.2818,/servicii/actualizare-adresa-cf,/servicii/certificat-sarcini,service page,service page
0.2817,/servicii/copie-contract-vanzare,/servicii/extras-cf-colectiv,service page,service page
0.2814,/servicii/actualizare-adresa-cf,/servicii/copie-plan-incadrare,service page,service page
0.2814,/servicii/actualizare-adresa-cf,/servicii/extras-plan-cadastral,service page,service page
0.2783,/servicii/actualizare-adresa-cf,/servicii/copie-plan-cadastral,service page,service page
0.2779,/servicii/actualizare-adresa-cf,/servicii/plan-amplasament-delimitare,service page,service page
0.2738,/servicii/actualizare-adresa-cf,/servicii/copie-releveu,service page,service page
0.2732,/servicii/copie-arhiva-ocpi,/servicii/extras-cf-colectiv,service page,service page
0.272,/servicii/extras-plan-cadastral,/servicii/identificare-imobil,service page,service page
0.2718,/servicii/actualizare-adresa-cf,/servicii/copie-carte-funciara,service page,service page
0.2717,/servicii/actualizare-adresa-cf,/servicii/copie-inventar-coordonate,service page,service page
